Filled container:
Container contains 10000 elements.
1: It is Fish : name = Imahd, weight = 999107, value = 0.000483, place = OCEAN
6230: It is Beast: name = Obowi, weight = 366233, value = 0.001398, type = INSECTIVORES
6231: It is Beast: name = Epfar, weight = 353351, value = 0.001398, type = PREDATOR
6232: It is Bird : name = Tpinz, weight = 381008, value = 0.001399, fly away = TRUE
6233: It is Beast: name = Nrved, weight = 365259, value = 0.001399, type = HERBIVORES
6234: It is Beast: name = Yiimc, weight = 362313, value = 0.001399, type = INSECTIVORES
6235: It is Beast: name = Wykiw, weight = 385145, value = 0.001399, type = HERBIVORES
6236: It is Fish : name = Vpxmj, weight = 380827, value = 0.001400, place = LAKE
6237: It is Fish : name = Hgyuf, weight = 367958, value = 0.001400, place = RIVER
6238: It is Bird : name = Tvqhi, weight = 374378, value = 0.001400, fly away = TRUE
6239: It is Beast: name = Wbjoy, weight = 373660, value = 0.001400, type = PREDATOR
6240: It is Beast: name = Szlnk, weight = 378360, value = 0.001401, type = PREDATOR
6241: It is Beast: name = Pwouv, weight = 389002, value = 0.001401, type = PREDATOR
6242: It is Beast: name = Kllmi, weight = 360313, value = 0.001402, type = PREDATOR
6243: It is Fish : name = Tigzw, weight = 380267, value = 0.001402, place = OCEAN
6244: It is Beast: name = Hxjsd, weight = 365952, value = 0.001402, type = HERBIVORES
6245: It is Beast: name = Gwoji, weight = 365133, value = 0.001402, type = PREDATOR
6246: It is Beast: name = Ofjpj, weight = 360024, value = 0.001403, type = HERBIVORES
6247: It is Beast: name = Pgzfr, weight = 371261, value = 0.001403, type = INSECTIVORES
6248: It is Fish : name = Daybd, weight = 344766, value = 0.001404, place = LAKE
6249: It is Bird : name = Kirfc, weight = 352509, value = 0.001404, fly away = FALSE
6250: It is Beast: name = Einfn, weight = 352982, value = 0.001405, type = PREDATOR
6251: It is Fish : name = Psymj, weight = 377788, value = 0.001406, place = LAKE
6252: It is Fish : name = Hxbfb, weight = 348608, value = 0.001406, place = LAKE
6253: It is Beast: name = Ifsbq, weight = 356404, value = 0.001406, type = HERBIVORES
6254: It is Fish : name = Rftla, weight = 359165, value = 0.001406, place = LAKE
6255: It is Beast: name = Ycdsn, weight = 364808, value = 0.001406, type = HERBIVORES
6256: It is Beast: name = Tzluz, weight = 393232, value = 0.001406, type = HERBIVORES
6257: It is Fish : name = Tpmbt, weight = 369053, value = 0.001406, place = SEA
6258: It is Bird : name = Fgrir, weight = 359727, value = 0.001407, fly away = TRUE
6259: It is Bird : name = Ostxl, weight = 382308, value = 0.001407, fly away = TRUE
6260: It is Beast: name = Raqxm, weight = 370213, value = 0.001407, type = PREDATOR
6261: It is Fish : name = Vxkzi, weight = 383663, value = 0.001407, place = RIVER
6262: It is Bird : name = Ocxvi, weight = 370089, value = 0.001408, fly away = FALSE
6263: It is Bird : name = Mflgc, weight = 347291, value = 0.001408, fly away = TRUE
6264: It is Fish : name = Gnula, weight = 357220, value = 0.001408, place = RIVER
6265: It is Fish : name = Rvuyl, weight = 387644, value = 0.001409, place = RIVER
6266: It is Bird : name = Bpcsf, weight = 350607, value = 0.001409, fly away = TRUE
6267: It is Beast: name = Lozky, weight = 380990, value = 0.001409, type = INSECTIVORES
6268: It is Fish : name = Vskra, weight = 368051, value = 0.001410, place = OCEAN
6269: It is Fish : name = Qqwzo, weight = 387181, value = 0.001410, place = OCEAN
6270: It is Beast: name = Uvqms, weight = 382923, value = 0.001410, type = INSECTIVORES
6271: It is Bird : name = Jqwhp, weight = 370127, value = 0.001410, fly away = TRUE
6272: It is Beast: name = Dzmyc, weight = 367922, value = 0.001411, type = PREDATOR
6273: It is Beast: name = Yuglt, weight = 377753, value = 0.001411, type = PREDATOR
6274: It is Fish : name = Qwmhs, weight = 374142, value = 0.001411, place = LAKE
6275: It is Beast: name = Ltnmy, weight = 376753, value = 0.001412, type = PREDATOR
6276: It is Bird : name = Swouj, weight = 379582, value = 0.001412, fly away = TRUE
6277: It is Bird : name = Kqzia, weight = 362460, value = 0.001413, fly away = FALSE
6278: It is Bird : name = Pytxj, weight = 384356, value = 0.001413, fly away = FALSE
6279: It is Beast: name = Bamcc, weight = 332678, value = 0.001413, type = HERBIVORES
6280: It is Bird : name = Tudud, weight = 366515, value = 0.001413, fly away = FALSE
6281: It is Beast: name = Fkgjz, weight = 359387, value = 0.001414, type = INSECTIVORES
6282: It is Bird : name = Ywxkn, weight = 385217, value = 0.001415, fly away = TRUE
6283: It is Beast: name = Vldlx, weight = 368859, value = 0.001415, type = INSECTIVORES
6284: It is Bird : name = Qdpte, weight = 360363, value = 0.001415, fly away = TRUE
6285: It is Bird : name = Dzffp, weight = 357492, value = 0.001415, fly away = TRUE
6286: It is Fish : name = Dshkg, weight = 351023, value = 0.001416, place = OCEAN
6287: It is Beast: name = Xcika, weight = 350309, value = 0.001416, type = INSECTIVORES
6288: It is Fish : name = Wrmtq, weight = 380232, value = 0.001418, place = RIVER
6289: It is Bird : name = Xmnta, weight = 366828, value = 0.001418, fly away = FALSE
6290: It is Beast: name = Ujpay, weight = 367411, value = 0.001418, type = INSECTIVORES
6291: It is Fish : name = Qytmx, weight = 385629, value = 0.001418, place = OCEAN
6292: It is Bird : name = Ubrvk, weight = 367940, value = 0.001419, fly away = FALSE
6293: It is Fish : name = Bhpgx, weight = 355932, value = 0.001419, place = LAKE
6294: It is Fish : name = Npwfv, weight = 372794, value = 0.001419, place = LAKE
6295: It is Fish : name = Vraqn, weight = 366399, value = 0.001419, place = LAKE
6296: It is Bird : name = Kaqkl, weight = 352118, value = 0.001420, fly away = FALSE
6297: It is Beast: name = Zytcp, weight = 378797, value = 0.001420, type = INSECTIVORES
6298: It is Bird : name = Opmlp, weight = 365990, value = 0.001421, fly away = TRUE
6299: It is Fish : name = Rjulb, weight = 359530, value = 0.001421, place = OCEAN
6300: It is Beast: name = Vptaa, weight = 357308, value = 0.001422, type = PREDATOR
6301: It is Beast: name = Cdeck, weight = 333379, value = 0.001422, type = PREDATOR
6302: It is Fish : name = Pmoga, weight = 351664, value = 0.001422, place = OCEAN
6303: It is Fish : name = Mcocw, weight = 355082, value = 0.001422, place = RIVER
6304: It is Bird : name = Xvwxq, weight = 392306, value = 0.001422, fly away = FALSE
6305: It is Fish : name = Fomrl, weight = 359956, value = 0.001422, place = RIVER
6306: It is Fish : name = Ycopl, weight = 364763, value = 0.001423, place = SEA
6307: It is Fish : name = Jvlgg, weight = 355526, value = 0.001423, place = RIVER
6308: It is Beast: name = Ytwqz, weight = 392643, value = 0.001424, type = INSECTIVORES
6309: It is Bird : name = Gautt, weight = 363136, value = 0.001424, fly away = FALSE
6310: It is Fish : name = Bzjam, weight = 351193, value = 0.001424, place = RIVER
6311: It is Fish : name = Qzjpz, weight = 381194, value = 0.001424, place = SEA
6312: It is Bird : name = Fbvrx, weight = 365002, value = 0.001425, fly away = FALSE
6313: It is Beast: name = Fxxso, weight = 376058, value = 0.001425, type = HERBIVORES
6314: It is Fish : name = Kcyjr, weight = 361244, value = 0.001426, place = RIVER
6315: It is Beast: name = Tvuui, weight = 379419, value = 0.001426, type = HERBIVORES
6316: It is Beast: name = Xhihy, weight = 365405, value = 0.001429, type = HERBIVORES
6317: It is Bird : name = Bxzqd, weight = 364522, value = 0.001429, fly away = TRUE
6318: It is Beast: name = Xzbnu, weight = 374147, value = 0.001430, type = INSECTIVORES
6319: It is Fish : name = Rkbsl, weight = 356662, value = 0.001430, place = RIVER
6320: It is Fish : name = Shmkn, weight = 358599, value = 0.001431, place = LAKE
6321: It is Bird : name = Ykwje, weight = 364871, value = 0.001431, fly away = TRUE
6322: It is Beast: name = Cjjjt, weight = 349918, value = 0.001432, type = HERBIVORES
6323: It is Fish : name = Inxha, weight = 351996, value = 0.001432, place = SEA
6324: It is Fish : name = Xsrzx, weight = 390365, value = 0.001432, place = SEA
6325: It is Beast: name = Ubyhq, weight = 363702, value = 0.001432, type = HERBIVORES
6326: It is Bird : name = Ricyw, weight = 366810, value = 0.001434, fly away = FALSE
6327: It is Bird : name = Vpbeb, weight = 345157, value = 0.001434, fly away = TRUE
6328: It is Beast: name = Olyvq, weight = 375812, value = 0.001434, type = HERBIVORES
6329: It is Fish : name = Jywon, weight = 372659, value = 0.001436, place = OCEAN
6330: It is Bird : name = Trcsy, weight = 371177, value = 0.001436, fly away = FALSE
6331: It is Beast: name = Bcpox, weight = 353730, value = 0.001436, type = PREDATOR
6332: It is Fish : name = Gobhs, weight = 347408, value = 0.001436, place = RIVER
6333: It is Bird : name = Xetgt, weight = 364726, value = 0.001437, fly away = FALSE
6334: It is Fish : name = Meazr, weight = 355570, value = 0.001437, place = SEA
6335: It is Fish : name = Cafsf, weight = 335985, value = 0.001438, place = SEA
6336: It is Bird : name = Dkvpj, weight = 355438, value = 0.001438, fly away = FALSE
6337: It is Bird : name = Mtmtd, weight = 360289, value = 0.001438, fly away = FALSE
6338: It is Beast: name = Rrgzj, weight = 366499, value = 0.001438, type = PREDATOR
6339: It is Beast: name = Llmwh, weight = 358653, value = 0.001439, type = HERBIVORES
6340: It is Beast: name = Bkqye, weight = 353045, value = 0.001439, type = INSECTIVORES
6341: It is Beast: name = Ptged, weight = 347308, value = 0.001440, type = INSECTIVORES
6342: It is Bird : name = Izxaq, weight = 364671, value = 0.001440, fly away = TRUE
6343: It is Fish : name = Blgul, weight = 348619, value = 0.001440, place = LAKE
6344: It is Bird : name = Vgpdt, weight = 358857, value = 0.001441, fly away = FALSE
6345: It is Beast: name = Tbwrr, weight = 367141, value = 0.001441, type = HERBIVORES
6346: It is Fish : name = Pkxvt, weight = 375467, value = 0.001441, place = SEA
6347: It is Beast: name = Gwnuh, weight = 361493, value = 0.001441, type = INSECTIVORES
6348: It is Fish : name = Gkmcj, weight = 341331, value = 0.001441, place = LAKE
6349: It is Beast: name = Wjiqa, weight = 352421, value = 0.001441, type = PREDATOR
6350: It is Fish : name = Aosmr, weight = 356332, value = 0.001442, place = RIVER
6351: It is Bird : name = Ghcbm, weight = 333400, value = 0.001443, fly away = TRUE
6352: It is Fish : name = Oxfvz, weight = 374880, value = 0.001443, place = LAKE
6353: It is Beast: name = Usrfo, weight = 364924, value = 0.001444, type = HERBIVORES
6354: It is Bird : name = Xqerw, weight = 370378, value = 0.001444, fly away = TRUE
6355: It is Bird : name = Qfnhz, weight = 359183, value = 0.001445, fly away = FALSE
6356: It is Beast: name = Vdxgz, weight = 367465, value = 0.001445, type = HERBIVORES
6357: It is Bird : name = Bjkit, weight = 345861, value = 0.001446, fly away = TRUE
6358: It is Bird : name = Kxkgq, weight = 358206, value = 0.001446, fly away = FALSE
6359: It is Bird : name = Mwocx, weight = 363705, value = 0.001446, fly away = FALSE
6360: It is Fish : name = Zeztm, weight = 371957, value = 0.001446, place = LAKE
6361: It is Bird : name = Oivrz, weight = 371890, value = 0.001447, fly away = FALSE
6362: It is Beast: name = Srdkd, weight = 348318, value = 0.001447, type = INSECTIVORES
6363: It is Bird : name = Xyorw, weight = 382170, value = 0.001447, fly away = FALSE
6364: It is Fish : name = Fveem, weight = 344764, value = 0.001447, place = OCEAN
6365: It is Bird : name = Yysmd, weight = 368920, value = 0.001447, fly away = FALSE
6366: It is Fish : name = Kkeii, weight = 340487, value = 0.001448, place = SEA
6367: It is Beast: name = Plxrv, weight = 372793, value = 0.001449, type = HERBIVORES
6368: It is Beast: name = Cqwmk, weight = 355526, value = 0.001449, type = INSECTIVORES
6369: It is Bird : name = Aleca, weight = 324375, value = 0.001449, fly away = TRUE
6370: It is Fish : name = Sbgrc, weight = 343007, value = 0.001449, place = SEA
6371: It is Bird : name = Lyuut, weight = 377505, value = 0.001449, fly away = TRUE
6372: It is Beast: name = Xfglj, weight = 349746, value = 0.001450, type = INSECTIVORES
6373: It is Bird : name = Juoip, weight = 357733, value = 0.001451, fly away = TRUE
6374: It is Beast: name = Ptkax, weight = 358412, value = 0.001451, type = PREDATOR
6375: It is Beast: name = Nnklv, weight = 359101, value = 0.001451, type = HERBIVORES
6376: It is Beast: name = Joxib, weight = 349853, value = 0.001452, type = PREDATOR
6377: It is Bird : name = Xvdbc, weight = 346276, value = 0.001453, fly away = FALSE
6378: It is Beast: name = Awtbn, weight = 349535, value = 0.001453, type = HERBIVORES
6379: It is Fish : name = Srnyu, weight = 374907, value = 0.001454, place = OCEAN
6380: It is Fish : name = Rmuvs, weight = 371978, value = 0.001454, place = OCEAN
6381: It is Bird : name = Kokby, weight = 351954, value = 0.001455, fly away = TRUE
6382: It is Fish : name = Mfizh, weight = 350558, value = 0.001455, place = LAKE
6383: It is Beast: name = Wfaft, weight = 346232, value = 0.001456, type = HERBIVORES
6384: It is Beast: name = Iuuzs, weight = 373670, value = 0.001456, type = PREDATOR
6385: It is Fish : name = Xfpdy, weight = 359177, value = 0.001456, place = OCEAN
6386: It is Fish : name = Krrgq, weight = 356403, value = 0.001456, place = SEA
6387: It is Bird : name = Wrvin, weight = 366616, value = 0.001457, fly away = FALSE
6388: It is Bird : name = Eenmj, weight = 339723, value = 0.001457, fly away = FALSE
6389: It is Fish : name = Mumwc, weight = 357285, value = 0.001458, place = RIVER
6390: It is Fish : name = Exvwt, weight = 371334, value = 0.001460, place = RIVER
6391: It is Beast: name = Mdomd, weight = 340328, value = 0.001460, type = HERBIVORES
6392: It is Fish : name = Iuazu, weight = 360178, value = 0.001460, place = RIVER
6393: It is Bird : name = Dorbx, weight = 349739, value = 0.001461, fly away = TRUE
6394: It is Bird : name = Dfksn, weight = 343464, value = 0.001462, fly away = FALSE
6395: It is Bird : name = Mivrl, weight = 357084, value = 0.001462, fly away = TRUE
6396: It is Bird : name = Fealw, weight = 338482, value = 0.001462, fly away = FALSE
6397: It is Bird : name = Pyxwr, weight = 378657, value = 0.001463, fly away = TRUE
6398: It is Fish : name = Xdhqm, weight = 351287, value = 0.001463, place = LAKE
6399: It is Fish : name = Jxfcr, weight = 347814, value = 0.001463, place = LAKE
6400: It is Bird : name = Rqxhf, weight = 355944, value = 0.001464, fly away = FALSE
6401: It is Fish : name = Pkvoz, weight = 367477, value = 0.001464, place = LAKE
6402: It is Beast: name = Ytpbk, weight = 356467, value = 0.001464, type = HERBIVORES
6403: It is Beast: name = Ayjae, weight = 334466, value = 0.001465, type = INSECTIVORES
6404: It is Bird : name = Dughb, weight = 334409, value = 0.001465, fly away = TRUE
6405: It is Fish : name = Mjuqt, weight = 360923, value = 0.001466, place = OCEAN
6406: It is Beast: name = Edctz, weight = 344993, value = 0.001467, type = PREDATOR
6407: It is Beast: name = Zlioc, weight = 349716, value = 0.001467, type = PREDATOR
6408: It is Bird : name = Sgyxn, weight = 366067, value = 0.001467, fly away = TRUE
6409: It is Beast: name = Lilvx, weight = 359164, value = 0.001467, type = INSECTIVORES
6410: It is Bird : name = Dvvhw, weight = 359091, value = 0.001468, fly away = TRUE
6411: It is Bird : name = Wdslr, weight = 357023, value = 0.001468, fly away = FALSE
6412: It is Beast: name = Owarw, weight = 359664, value = 0.001468, type = HERBIVORES
6413: It is Bird : name = Mcvfb, weight = 336334, value = 0.001469, fly away = FALSE
6414: It is Beast: name = Qynul, weight = 365556, value = 0.001469, type = HERBIVORES
6415: It is Bird : name = Uihke, weight = 341531, value = 0.001470, fly away = FALSE
6416: It is Fish : name = Remag, weight = 334665, value = 0.001470, place = SEA
6417: It is Bird : name = Bzdxn, weight = 352301, value = 0.001470, fly away = TRUE
6418: It is Bird : name = Oipff, weight = 339906, value = 0.001471, fly away = FALSE
6419: It is Bird : name = Sjcub, weight = 341928, value = 0.001471, fly away = TRUE
6420: It is Beast: name = Omuma, weight = 347296, value = 0.001471, type = HERBIVORES
6421: It is Bird : name = Cgbuz, weight = 344326, value = 0.001472, fly away = FALSE
6422: It is Fish : name = Pggai, weight = 331379, value = 0.001473, place = OCEAN
6423: It is Fish : name = Zhfgc, weight = 338109, value = 0.001473, place = SEA
6424: It is Bird : name = Omaxt, weight = 353633, value = 0.001473, fly away = FALSE
